id,food_code,food_name,energy,water,protein,fat,dietaryfiber,carbohydrate,category
1696,11064,＜畜肉類＞　うし　［輸入牛肉］　かたロース　脂身つき　生,221,63.8,17.9,17.4,0,0.1,11 肉類
1697,11065,＜畜肉類＞　うし　［輸入牛肉］　かたロース　皮下脂肪なし　生,219,64,18,17.1,0,0.1,11 肉類
1698,11066,＜畜肉類＞　うし　［輸入牛肉］　かたロース　赤肉　生,160,69.8,19.7,9.5,0,0.1,11 肉類
1699,11067,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　生,212,63.8,20.1,15.4,0,0.4,11 肉類
1700,11269,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　ゆで,307,50.2,25.8,23.9,0,0.1,11 肉類
1701,11268,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　焼き,306,49.8,25,23.9,0,0.3,11 肉類
1702,11068,＜畜肉類＞　うし　［輸入牛肉］　リブロース　皮下脂肪なし　生,203,64.5,20.3,14.4,0,0.4,11 肉類
1703,11069,＜畜肉類＞　うし　［輸入牛肉］　リブロース　赤肉　生,163,68.6,21.7,9.1,0,0.4,11 肉類
1704,11070,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身　生,653,19.9,5.7,73.1,0,0.1,11 肉類
1705,11071,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　脂身つき　生,273,57.7,17.4,23.7,0,0.4,11 肉類
1706,11072,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生,218,63.1,19.1,16.5,0,0.4,11 肉類
1707,11073,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　赤肉　生,127,72.1,22,4.4,0,0.5,11 肉類
1708,11074,＜畜肉類＞　うし　［輸入牛肉］　ばら　脂身つき　生,338,51.8,14.4,32.9,0,0.2,11 肉類
1709,11075,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身つき　生,148,71.4,19.6,8.6,0,0.4,11 肉類
1710,11076,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　生,133,73,20,6.7,0,0.4,11 肉類
1711,11271,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで,204,60,30,11,0,0.2,11 肉類
1712,11270,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,205,60.4,28,14.1,0,0.4,11 肉類
1713,11077,＜畜肉類＞　うし　［輸入牛肉］　もも　赤肉　生,117,74.2,21.2,4.3,0,0.4,11 肉類
1714,11078,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身　生,580,28.1,6.3,64.4,0,0.2,11 肉類
1715,11079,＜畜肉類＞　うし　［輸入牛肉］　そともも　脂身つき　生,197,65.8,18.7,14.3,0,0.3,11 肉類
1716,11080,＜畜肉類＞　うし　［輸入牛肉］　そともも　皮下脂肪なし　生,178,67.6,19.3,11.9,0,0.3,11 肉類
1717,11081,＜畜肉類＞　うし　［輸入牛肉］　そともも　赤肉　生,117,73.6,21.2,3.9,0,0.3,11 肉類
1718,11082,＜畜肉類＞　うし　［輸入牛肉］　ランプ　脂身つき　生,214,63.8,18.4,16.4,0,0.4,11 肉類
1719,11083,＜畜肉類＞　うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,174,67.7,19.7,11.1,0,0.5,11 肉類
1720,11084,＜畜肉類＞　うし　［輸入牛肉］　ランプ　赤肉　生,112,73.8,21.6,3,0,0.5,11 肉類
1721,11085,＜畜肉類＞　うし　［輸入牛肉］　ヒレ　赤肉　生,123,73.3,20.5,4.8,0,0.3,11 肉類
1722,11086,＜畜肉類＞　うし　［子牛肉］　リブロース　皮下脂肪なし　生,94,76,21.7,0.9,0,0.3,11 肉類
1723,11087,＜畜肉類＞　うし　［子牛肉］　ばら　皮下脂肪なし　生,113,74.5,20.9,3.6,0,0,11 肉類
1724,11088,＜畜肉類＞　うし　［子牛肉］　もも　皮下脂肪なし　生,107,74.8,21.2,2.7,0,0.2,11 肉類
1725,11089,＜畜肉類＞　うし　［ひき肉］　生,251,61.4,17.1,21.1,0,0.3,11 肉類
1726,11272,＜畜肉類＞　うし　［ひき肉］　焼き,280,52.2,25.9,21.3,0,0.4,11 肉類
1727,11090,＜畜肉類＞　うし　［副生物］　舌　生,318,54,13.3,31.8,0,0.2,11 肉類
1728,11273,＜畜肉類＞　うし　［副生物］　舌　焼き,401,41.4,20.2,37.1,0,0.2,11 肉類
1729,11091,＜畜肉類＞　うし　［副生物］　心臓　生,128,74.8,16.5,7.6,0,0.1,11 肉類
1730,11092,＜畜肉類＞　うし　［副生物］　肝臓　生,119,71.5,19.6,3.7,0,3.7,11 肉類
1731,11093,＜畜肉類＞　うし　［副生物］　じん臓　生,118,75.7,16.7,6.4,0,0.2,11 肉類
1732,11094,＜畜肉類＞　うし　［副生物］　第一胃　ゆで,166,66.6,24.5,8.4,0,0,11 肉類
1733,11095,＜畜肉類＞　うし　［副生物］　第二胃　ゆで,186,71.6,12.4,15.7,0,0,11 肉類
1734,11096,＜畜肉類＞　うし　［副生物］　第三胃　生,57,86.6,11.7,1.3,0,0,11 肉類
1735,11097,＜畜肉類＞　うし　［副生物］　第四胃　ゆで,308,58.5,11.1,30,0,0,11 肉類
1736,11098,＜畜肉類＞　うし　［副生物］　小腸　生,268,63.3,9.9,26.1,0,0,11 肉類
1737,11099,＜畜肉類＞　うし　［副生物］　大腸　生,150,77.2,9.3,13,0,0,11 肉類
1738,11100,＜畜肉類＞　うし　［副生物］　直腸　生,106,80.7,11.6,7,0,0,11 肉類
1739,11101,＜畜肉類＞　うし　［副生物］　腱　ゆで,152,66.5,28.3,4.9,0,0,11 肉類
1740,11102,＜畜肉類＞　うし　［副生物］　子宮　ゆで,95,78.2,18.4,3,0,0,11 肉類
1741,11103,＜畜肉類＞　うし　［副生物］　尾　生,440,40.7,11.6,47.1,0,0,11 肉類
1742,11274,＜畜肉類＞　うし　［副生物］　横隔膜　生,288,57,14.8,27.3,0,0.3,11 肉類
1743,11296,＜畜肉類＞　うし　［副生物］　横隔膜　ゆで,414,39.6,21.3,36.7,0,0.2,11 肉類
1744,11297,＜畜肉類＞　うし　［副生物］　横隔膜　焼き,401,39.4,21.1,37.2,0,0.3,11 肉類
1745,11104,＜畜肉類＞　うし　［加工品］　ローストビーフ,190,64,21.7,11.7,0,0.9,11 肉類
1746,11105,＜畜肉類＞　うし　［加工品］　コンビーフ缶詰,191,63.4,19.8,13,0,1.7,11 肉類
1747,11106,＜畜肉類＞　うし　［加工品］　味付け缶詰,156,64.3,19.2,4.4,0,9.9,11 肉類
1748,11107,＜畜肉類＞　うし　［加工品］　ビーフジャーキー,304,24.4,54.8,7.8,0,6.4,11 肉類
1749,11108,＜畜肉類＞　うし　［加工品］　スモークタン,273,55.9,18.1,23,0,0.9,11 肉類
1750,11109,＜畜肉類＞　うま　肉　赤肉　生,102,76.1,20.1,2.5,0,0.3,11 肉類
1751,11110,＜畜肉類＞　くじら　肉　赤肉　生,100,74.3,24.1,0.4,0,0.2,11 肉類
1752,11111,＜畜肉類＞　くじら　うねす　生,328,49,18.8,31.4,0,0.2,11 肉類
1753,11112,＜畜肉類＞　くじら　本皮　生,577,21,9.7,68.8,0,0.2,11 肉類
1754,11113,＜畜肉類＞　くじら　さらしくじら,28,93.7,5.3,0.9,0,0,11 肉類
1755,11114,＜畜肉類＞　しか　あかしか　赤肉　生,102,74.6,22.3,1.5,0,0.5,11 肉類
1756,11275,＜畜肉類＞　しか　にほんじか　赤肉　生,119,71.4,23.9,4,0,0.3,11 肉類
1757,11294,＜畜肉類＞　しか　にほんじか　えぞしか　赤肉　生,126,71.4,22.6,5.2,0,0.6,11 肉類
1758,11295,＜畜肉類＞　しか　にほんじか　ほんしゅうじか・きゅうしゅうじか　赤肉　生,107,74.4,22.6,2.5,0,0.1,11 肉類
1759,11115,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身つき　生,201,65.7,18.5,14.6,0,0.2,11 肉類
1760,11116,＜畜肉類＞　ぶた　［大型種肉］　かた　皮下脂肪なし　生,158,69.8,19.7,9.3,0,0.2,11 肉類
1761,11117,＜畜肉類＞　ぶた　［大型種肉］　かた　赤肉　生,114,74,20.9,3.8,0,0.2,11 肉類
1762,11118,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身　生,663,22,5.3,72.4,0,0,11 肉類
1763,11119,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身つき　生,237,62.6,17.1,19.2,0,0.1,11 肉類
1764,11120,＜畜肉類＞　ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,212,65.1,17.8,16,0,0.1,11 肉類
1765,11121,＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,146,71.3,19.7,7.8,0,0.1,11 肉類
1766,11122,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,644,23.6,5.4,70.7,0,0,11 肉類
1767,11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,248,60.4,19.3,19.2,0,0.2,11 肉類
1768,11125,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,299,51,23.9,24.1,0,0.3,11 肉類
1769,11124,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,310,49.1,26.7,22.7,0,0.3,11 肉類
1770,11276,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,429,31.2,22,35.9,0.7,9.8,11 肉類
1771,11126,＜畜肉類＞　ぶた　［大型種肉］　ロース　皮下脂肪なし　生,190,65.7,21.1,11.9,0,0.3,11 肉類
1772,11127,＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,140,70.3,22.7,5.6,0,0.3,11 肉類
1773,11128,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身　生,695,18.3,5.1,76.3,0,0,11 肉類
1774,11129,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,366,49.4,14.4,35.4,0,0.1,11 肉類
1775,11277,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,444,37.1,19.6,43.9,0,0.1,11 肉類
1776,11130,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,171,68.1,20.5,10.2,0,0.2,11 肉類
1777,11131,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,138,71.2,21.5,6,0,0.2,11 肉類
1778,11133,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,185,61.8,28.9,8.1,0,0.3,11 肉類
1779,11132,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,186,60.4,30.2,7.6,0,0.3,11 肉類
1780,11134,＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,119,73,22.1,3.6,0,0.2,11 肉類
1781,11135,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,611,25.5,6.5,67.6,0,0,11 肉類
1782,11136,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,221,63.5,18.8,16.5,0,0.2,11 肉類
1783,11137,＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,175,67.9,20.2,10.7,0,0.2,11 肉類
1784,11138,＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,133,71.8,21.4,5.5,0,0.2,11 肉類
1785,11139,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,631,24.9,6.6,68.1,0,0,11 肉類
1786,11140,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,118,73.4,22.2,3.7,0,0.3,11 肉類
1787,11278,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,202,53.8,39.3,5.9,0,0.4,11 肉類
1788,11279,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,379,33.3,25.1,25.3,0.9,14.9,11 肉類
1789,11141,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,224,63.6,18.3,17.2,0,0,11 肉類
1790,11142,＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,172,68.5,19.7,10.8,0,0,11 肉類
1791,11143,＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,113,74,21.4,3.5,0,0,11 肉類
1792,11144,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身　生,698,19.1,4.9,75.7,0,0,11 肉類
1793,11145,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身つき　生,241,62,17.7,19.3,0,0,11 肉類
1794,11146,＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,212,64.8,18.5,15.7,0,0,11 肉類
1795,11147,＜畜肉類＞　ぶた　［中型種肉］　かたロース　赤肉　生,140,71.5,20.6,6.8,0,0,11 肉類
1796,11148,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身　生,663,22.3,5.4,71.9,0,0,11 肉類
1797,11149,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身つき　生,275,58,18.3,22.6,0,0.2,11 肉類
1798,11150,＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,203,64.6,20.6,13.6,0,0.2,11 肉類
1799,11151,＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,131,71.2,22.9,4.6,0,0.2,11 肉類
1800,11152,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,716,17.3,4.1,78.3,0,0,11 肉類
1801,11153,＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,398,45.8,13.4,40.1,0,0,11 肉類
1802,11154,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身つき　生,211,64.2,19.5,15.1,0,0.2,11 肉類
1803,11155,＜畜肉類＞　ぶた　［中型種肉］　もも　皮下脂肪なし　生,153,69.6,21.3,7.8,0,0.2,11 肉類
1804,11156,＜畜肉類＞　ぶた　［中型種肉］　もも　赤肉　生,133,71.5,21.9,5.3,0,0.2,11 肉類
1805,11157,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身　生,672,20.7,5.2,73.8,0,0,11 肉類
1806,11158,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,252,60.6,18,20.3,0,0.2,11 肉類
1807,11159,＜畜肉類＞　ぶた　［中型種肉］　そともも　皮下脂肪なし　生,159,69.2,21,8.5,0,0.2,11 肉類
1808,11160,＜畜肉類＞　ぶた　［中型種肉］　そともも　赤肉　生,129,72,21.9,4.8,0,0.2,11 肉類
1809,11161,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身　生,660,22.2,4.9,72.5,0,0,11 肉類
1810,11162,＜畜肉類＞　ぶた　［中型種肉］　ヒレ　赤肉　生,105,74.2,22.7,1.7,0,0.1,11 肉類
1811,11163,＜畜肉類＞　ぶた　［ひき肉］　生,209,64.8,17.7,17.2,0,0.1,11 肉類
1812,11280,＜畜肉類＞　ぶた　［ひき肉］　焼き,289,51.5,25.7,21.5,0,0.1,11 肉類
1813,11164,＜畜肉類＞　ぶた　［副生物］　舌　生,205,66.7,15.9,16.3,0,0.1,11 肉類
1814,11165,＜畜肉類＞　ぶた　［副生物］　心臓　生,118,75.7,16.2,7,0,0.1,11 肉類
1815,11166,＜畜肉類＞　ぶた　［副生物］　肝臓　生,114,72,20.4,3.4,0,2.5,11 肉類
1816,11167,＜畜肉類＞　ぶた　［副生物］　じん臓　生,96,79,14.1,5.8,0,0,11 肉類
1817,11168,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,111,76.8,17.4,5.1,0,0,11 肉類
1818,11169,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,159,73.7,14,11.9,0,0,11 肉類
1819,11170,＜畜肉類＞　ぶた　［副生物］　大腸　ゆで,166,74.1,11.7,13.8,0,0,11 肉類
1820,11171,＜畜肉類＞　ぶた　［副生物］　子宮　生,64,83.8,14.6,0.9,0,0,11 肉類
1821,11172,＜畜肉類＞　ぶた　［副生物］　豚足　ゆで,227,62.7,20.1,16.8,0,0,11 肉類
1822,11173,＜畜肉類＞　ぶた　［副生物］　軟骨　ゆで,229,63.5,17.8,17.9,0,0,11 肉類
1823,11174,＜畜肉類＞　ぶた　［ハム類］　骨付きハム,208,62.9,16.7,16.6,0,0.8,11 肉類
1824,11175,＜畜肉類＞　ぶた　［ハム類］　ボンレスハム,115,72,18.7,4,0,1.8,11 肉類
1825,11176,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,211,61.1,18.6,14.5,0,2,11 肉類
1826,11303,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ゆで,233,58.9,19.7,16.6,0,1.6,11 肉類
1827,11304,＜畜肉類＞　ぶた　［ハム類］　ロースハム　焼き,240,54.6,23.6,15.1,0,2.4,11 肉類
1828,11305,＜畜肉類＞　ぶた　［ハム類］　ロースハム　フライ,432,27.8,17.3,32.3,0,20,11 肉類
1829,11177,＜畜肉類＞　ぶた　［ハム類］　ショルダーハム,221,62.7,16.1,18.2,0,0.6,11 肉類
1830,11181,＜畜肉類＞　ぶた　［ハム類］　生ハム　促成,243,55,24,16.6,0,0.5,11 肉類
1831,11182,＜畜肉類＞　ぶた　［ハム類］　生ハム　長期熟成,253,49.5,25.7,18.4,0,0,11 肉類
1832,11178,＜畜肉類＞　ぶた　［プレスハム類］　プレスハム,113,73.3,15.4,4.5,0,3.9,11 肉類
1833,11180,＜畜肉類＞　ぶた　［プレスハム類］　チョップドハム,132,68,11.7,4.2,0,12.7,11 肉類
1834,11183,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン,400,45,12.9,39.1,0,0.3,11 肉類
1835,11184,＜畜肉類＞　ぶた　［ベーコン類］　ロースベーコン,202,62.5,16.8,14.6,0,3.2,11 肉類
1836,11185,＜畜肉類＞　ぶた　［ベーコン類］　ショルダーベーコン,178,65.4,17.2,11.9,0,2.5,11 肉類
1837,11186,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ウインナーソーセージ,319,52.3,11.5,30.6,0,3.3,11 肉類
1838,11306,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ゆで,328,52.3,12.1,32,0,1.4,11 肉類
1839,11307,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　焼き,345,50.2,13,31.8,0,2.4,11 肉類
1840,11308,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　フライ,376,45.8,12.8,34.9,0,4.2,11 肉類
1841,11187,＜畜肉類＞　ぶた　［ソーセージ類］　セミドライソーセージ,335,46.8,16.9,29.7,0,2.9,11 肉類
1842,11188,＜畜肉類＞　ぶた　［ソーセージ類］　ドライソーセージ,467,23.5,26.7,42,0,2.6,11 肉類
1843,11189,＜畜肉類＞　ぶた　［ソーセージ類］　フランクフルトソーセージ,295,54,12.7,24.7,0,6.2,11 肉類
1844,11190,＜畜肉類＞　ぶた　［ソーセージ類］　ボロニアソーセージ,242,60.9,12.5,21,0,2.9,11 肉類
1845,11191,＜畜肉類＞　ぶた　［ソーセージ類］　リオナソーセージ,188,65.2,14.9,13.1,0,3.7,11 肉類
1846,11192,＜畜肉類＞　ぶた　［ソーセージ類］　レバーソーセージ,324,47.7,14.7,33.5,0,1.9,11 肉類
1847,11193,＜畜肉類＞　ぶた　［ソーセージ類］　混合ソーセージ,231,58.2,11.8,22.7,0,4.7,11 肉類
1848,11194,＜畜肉類＞　ぶた　［ソーセージ類］　生ソーセージ,269,58.6,14,24.4,0,0.8,11 肉類
1849,11195,＜畜肉類＞　ぶた　［その他］　焼き豚,166,64.3,19.4,8.2,0,5.1,11 肉類
1850,11196,＜畜肉類＞　ぶた　［その他］　レバーペースト,370,45.8,12.9,34.7,0,3.6,11 肉類
1851,11197,＜畜肉類＞　ぶた　［その他］　スモークレバー,182,57.6,29.6,7.7,0,2.6,11 肉類
1852,11198,＜畜肉類＞　ぶた　［その他］　ゼラチン,347,11.3,87.6,0.3,0,0,11 肉類
1853,11199,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　生,192,68.2,19.3,15,0,0.2,11 肉類
1854,11281,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　焼き,304,52.3,25.8,24.9,0,0.2,11 肉類
1855,11245,＜畜肉類＞　めんよう　［マトン］　ロース　皮下脂肪なし　生,139,72.3,22.2,7.4,0,0,11 肉類
1856,11200,＜畜肉類＞　めんよう　［マトン］　もも　脂身つき　生,198,65,18.8,15.3,0,0.1,11 肉類
1857,11201,＜畜肉類＞　めんよう　［ラム］　かた　脂身つき　生,206,64.8,17.1,17.1,0,0.1,11 肉類
